city,bt,Kms_Driven,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seating_Capacity,RTO,Ownership,Transmission,Mileage,Engine_Displacement,Max Power,Color,Engine Type,Max Torque,No of Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
Hyderabad,Hatchback,50000,Maruti,Maruti Alto 800,2016,3921,69.81260057098365,275000,2016,Third Party insurance,Petrol,5,TS08,First Owner,Manual,24.7,796,47.3,Others,F8D Petrol Engine,69.0,3.0,DOHC,MPFi,72.6523747368421,No,No,3430.0,1490.0,1475.0,2360.0,1295.0,1290.0,720.0,1185.0,5 Speed,FWD,Power,4.6,236.0,185.39999999999998,Tubeless Tyres,0,5.0,175.14117647058825,177.0,12.667795612627074,19.0,140.0
Hyderabad,Hatchback,18569,Datsun,Datsun RediGO,2021,7846,1.0,447000,Dec 2021,Third Party insurance,Petrol,5,TS08,First Owner,Manual,21.7,999,67.05,Others,1.0 L Petrol Engine,91.0,3.0,DOHC,MPFi,72.6523747368421,No,No,3435.0,1574.0,1546.0,2348.0,1458.3461457676958,1459.0579069277742,750.0,1663.445324881141,5-Speed,FWD,Power,4.7,236.0,185.39999999999998,tubeless tyre,0,5.0,175.14117647058825,222.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,98455,Hyundai,Hyundai Grand i10,2018,5600,1.2,578000,Oct 2018,Third Party insurance,Diesel,5,TS09,First Owner,Manual,24.0,1186,73.97,White,U2 CRDi  Diesel Engine,190.24,3.0,DOHC,CRDi,72.6523747368421,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,1100.0,1663.445324881141,5 Speed,FWD,Power,4.8,236.0,185.39999999999998,Tubeless,14,5.0,175.14117647058825,256.0,12.667795612627074,13.21,151.63
Hyderabad,Sedan,85000,Skoda,Skoda Rapid,2015,3148,1.5,600000,Feb 2016,Third Party insurance,Diesel,5,TS13,First Owner,Automatic,21.66,1498,103.52,White,Diesel Engine,250.0,4.0,DOHC,Direct Injection ,72.6523747368421,Yes,No,4386.0,1699.0,1466.0,2552.0,1458.3461457676958,1459.0579069277742,1182.0,1770.0,7 Speed,FWD,Power,5.3,236.0,185.39999999999998,"Tubeless,Radial",15,4.0,175.14117647058825,460.0,12.667795612627074,12.0,186.0
Hyderabad,Sedan,97921,Volkswagen,Volkswagen Ameo,2016,1885,1.2,524000,Aug 2016,Third Party insurance,Petrol,5,TS08,First Owner,Manual,17.0,1198,73.75,Brown,MPI Petrol Engine,110.0,3.0,DOHC,MPFI,76.5,No,No,3995.0,1682.0,1483.0,2470.0,1460.0,1456.0,1069.0,1663.445324881141,5 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",15,4.0,175.14117647058825,330.0,10.5,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,19205,Datsun,Datsun RediGO,2020,7846,1.0,401999,Aug 2020,Third Party insurance,Petrol,5,TS10,Second Owner,Manual,21.7,999,67.05,Others,1.0 L Petrol Engine,91.0,3.0,DOHC,MPFi,72.6523747368421,No,No,3435.0,1574.0,1546.0,2348.0,1458.3461457676958,1459.0579069277742,750.0,1663.445324881141,5-Speed,FWD,Power,4.7,236.0,185.39999999999998,tubeless tyre,0,5.0,175.14117647058825,222.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,122000,Maruti,Maruti Swift,2019,6236,69.81260057098365,667000,Aug 2019,Third Party insurance,Diesel,5,TS09,Second Owner,Manual,28.4,1248,74.0,Red,DDiS 190 Engine,190.0,4.0,DOHC,CRDi,72.6523747368421,Yes,No,3840.0,1735.0,1530.0,2450.0,1530.0,1530.0,960.0,1405.0,5,FWD,Power,4.8,236.0,185.39999999999998,Tubeless,0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,97644,Maruti,Maruti Ignis,2018,5556,1.2,552000,Mar 2018,Zero Dep,Petrol,5,TS08,First Owner,Manual,20.89,1197,81.8,Blue,1.2-Litre VVT Petrol Engine,113.0,4.0,SOHC,MPFI,72.6523747368421,No,No,3700.0,1690.0,1595.0,2435.0,1458.3461457676958,1459.0579069277742,825.0,1663.445324881141,5 Speed,FWD,Electric,4.7,236.0,185.39999999999998,"Tubeless,Radial",15,5.0,175.14117647058825,260.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,82000,Hyundai,Hyundai i10,2010,1591,1.2,265000,Jun 2010,Third Party insurance,Petrol,5,AP28,First Owner,Manual,20.36,1197,78.9,Red,Petrol Engine,111.7,4.0,DOHC ,MPFI,71.0,No,No,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,930.0,1663.445324881141,5 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",13,4.0,175.14117647058825,361.810963801579,10.5,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,70607,Maruti,Maruti Swift,2013,4204,69.81260057098365,443000,Apr 2013,Comprehensive,Diesel,5,AP39,Second Owner,Manual,22.9,1248,74.0,Silver,DDiS Diesel Engine,190.0,4.0,DOHC,CRDI,69.6,Yes,No,3850.0,1695.0,1530.0,2430.0,1485.0,1495.0,1060.0,1505.0,5 Speed,FWD,Power,4.8,236.0,185.39999999999998,"Tubeless,Radial",14,5.0,175.14117647058825,232.0,17.6,13.75,158.0
Hyderabad,Sedan,71144,Hyundai,Hyundai Verna,2016,1786,1.6,721000,Apr 2017,Third Party insurance,Petrol,5,TS07,First Owner,Automatic,17.01,1591,121.3,Silver,VTVT Petrol Engine,154.9,4.0,DOHC,MPFI,77.0,No,No,4375.0,1700.0,1475.0,2570.0,1458.3461457676958,1459.0579069277742,1178.1988083657589,1663.445324881141,4 Speed,FWD,Power,5.2,236.0,185.39999999999998,Tubeless,16,4.0,175.14117647058825,465.0,10.5,10.5,196.0
Hyderabad,Sedan,2373,Hyundai,Hyundai Verna,2022,7732,69.81260057098365,1550000,Feb 2023,Comprehensive,Petrol,5,TS07,First Owner,Automatic,18.45,1497,113.18,White,1.5 l MPi petrol,143.8,4.0,DOHC with VIS,MPi,72.6523747368421,No,No,4440.0,1729.0,1475.0,2600.0,1458.3461457676958,1459.0579069277742,1200.0,1663.445324881141,6 Speed IVT,FWD,Electric,6.036145117945655,236.0,185.39999999999998,"Tubeless, Radial",16,4.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,56753,Hyundai,Hyundai i20,2021,8151,69.81260057098365,1092000,Apr 2021,Zero Dep,Petrol,5,TS06,First Owner,Automatic,20.28,998,118.41,Others,1.0 l Turbo GDi petrol,171.62,3.0,DOHC,MPFI,72.6523747368421,Yes,No,3995.0,1775.0,1505.0,2580.0,1458.3461457676958,1459.0579069277742,1220.0,1663.445324881141,7 Speed DCT,FWD,Electric,6.036145117945655,236.0,185.39999999999998,"Tubeless, Radial",16,5.0,175.14117647058825,311.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,72000,Maruti,Maruti Vitara Brezza,2018,4303,69.81260057098365,890000,Aug 2018,Third Party insurance,Diesel,5,TS04,First Owner,Manual,24.3,1248,88.5,Red,DDiS 200 Diesel Engine,200.0,4.0,DOHC,CRDi,69.6,Yes,No,3995.0,1790.0,1640.0,2500.0,1458.3461457676958,1459.0579069277742,1210.0,1680.0,5 Speed,FWD,Power,5.2,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,328.0,12.667795612627074,12.36,172.0
Hyderabad,Hatchback,64487,Maruti,Maruti Baleno,2018,3969,1.2,550000,Jan 2019,Not Available,Petrol,5,TS08,Second Owner,Manual,21.4,1197,83.1,Nexa Blue,VVT Petrol Engine,115.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3995.0,1745.0,1510.0,2520.0,1505.0,1515.0,880.0,1340.0,5 Speed,FWD,Power,4.9,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,339.0,12.667795612627074,12.36,180.0
Hyderabad,Hatchback,95783,Maruti,Maruti Baleno,2017,3970,1.2,609000,Jun 2017,Third Party insurance,Petrol,5,TS04,First Owner,Manual,21.4,1197,83.1,Silver,VVT Petrol Engine,115.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3995.0,1745.0,1510.0,2520.0,1505.0,1515.0,890.0,1340.0,5 Speed,FWD,Power,4.9,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,339.0,12.667795612627074,12.36,180.0
Hyderabad,MUV,60000,Tata,Tata Hexa,2019,5482,69.81260057098365,1450000,2019,Third Party insurance,Diesel,7,TS07,Second Owner,Automatic,17.6,2179,153.86,Blue,2.2 LTR. VARICOR 400,400.0,4.0,DOHC,CRDi,72.6523747368421,Yes,No,4788.0,1900.0,1785.0,2850.0,1458.3461457676958,1459.0579069277742,1950.0,1663.445324881141,6 Speed,AWD,Power,5.75,236.0,185.39999999999998,"Tubeless,Radial",17,5.0,175.14117647058825,128.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,MUV,59108,Maruti,Maruti XL6,2021,7030,69.81260057098365,1100000,Mar 2021,Comprehensive,Petrol,6,TS31,First Owner,Manual,19.01,1462,103.2,Red,K15B Smart Hybrid,138.0,4.0,DOHC,MPFI,74.0,No,No,4445.0,1775.0,1700.0,2740.0,1590.0,1570.0,1180.0,1730.0,5-Speed,FWD,Power,5.2,236.0,185.39999999999998,"Tubeless,Radial",15,5.0,180.0,209.0,10.5,12.854019118869493,175.7024856765095
Hyderabad,Sedan,50000,Mercedes-Benz,Mercedes-Benz C-Class,2019,6597,220.0,3800000,2019,Third Party insurance,Diesel,5,WB02,Second Owner,Automatic,12.6,1950,194.0,Others,In-Line Engine,400.0,4.0,DOHC,CRDi,72.6523747368421,Yes,No,4686.0,2020.0,1442.0,2840.0,1588.0,1588.0,1655.0,2165.0,9 Speed,RWD,Power,5.61,236.0,185.39999999999998,"Tubeless, Radial",17,4.0,175.14117647058825,480.0,12.667795612627074,6.9,240.0
Hyderabad,SUV,31500,Nissan,Nissan Kicks,2020,7830,1.3,1199000,Aug 2020,Comprehensive,Petrol,5,TS10,Second Owner,Manual,14.23,1330,153.87,Silver,1.3 L HR13DDT Turbo Petrol,254.0,4.0,DOHC,GDI,72.6523747368421,Yes,No,4384.0,1813.0,1669.0,2673.0,1458.3461457676958,1459.0579069277742,1250.0,1663.445324881141,6-Speed,FWD,Power,5.2,236.0,185.39999999999998,Tubeless,17,5.0,210.0,400.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,128193,Mahindra,Mahindra XUV500,2015,3822,6.0,844999,Dec 2015,Comprehensive,Diesel,7,TS08,First Owner,Manual,15.1,2179,140.0,White,mHawk Diesel Engine,330.0,4.0,DOHC,Direct Injection ,72.6523747368421,Yes,No,4585.0,1890.0,1785.0,2700.0,1458.3461457676958,1459.0579069277742,1900.0,2450.0,6 Speed ,FWD,Power,5.6,236.0,185.39999999999998,"Tubeless,Radial ",0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.5,175.0
Hyderabad,Sedan,87810,Hyundai,Hyundai Verna,2018,5963,1.6,1013000,Oct 2018,Zero Dep,Diesel,5,TS03,First Owner,Manual,22.0,1582,126.2,White,U2 VGT Diesel Engine,259.87,4.0,DOHC,CRDi,72.6523747368421,Yes,No,4440.0,1729.0,1475.0,2600.0,1458.3461457676958,1459.0579069277742,1275.0,1663.445324881141,6 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,Tubeless,16,4.0,175.14117647058825,480.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,64951,Hyundai,Hyundai Creta,2017,8179,1.6,1008000,Apr 2017,Comprehensive,Petrol,5,TS07,Second Owner,Manual,13.0,1591,121.3,Silver,VTVT Petrol Engine,151.0,4.0,DOHC,MPFi,72.6523747368421,No,No,4270.0,1780.0,1630.0,2590.0,1458.3461457676958,1459.0579069277742,1280.0,1663.445324881141,6 Speed,FWD,Power,5.3,236.0,185.39999999999998,Tubeless,17,5.0,175.14117647058825,400.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,50000,Hyundai,Hyundai Santro Xing,2012,1711,69.81260057098365,260000,2012,Third Party insurance,Petrol,5,AP07,Second Owner,Manual,17.92,1086,62.1,Red,Petrol Engine ,96.1,3.0,SOHC,MPFI,72.6523747368421,No,No,3565.0,1525.0,1590.0,2380.0,1315.0,1300.0,825.0,1663.445324881141,5 Speed,FWD,Power,4.4,236.0,185.39999999999998,"Tubeless,Radial",13,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,97161,Hyundai,Hyundai Creta,2017,1445,1.6,1124000,Feb 2018,Third Party insurance,Diesel,5,TS06,First Owner,Manual,19.67,1582,126.2,Black,U2 CRDI VGT Engine,259.9,4.0,DOHC,CRDi,72.6523747368421,Yes,No,4270.0,1780.0,1630.0,2590.0,1458.3461457676958,1459.0579069277742,1300.0,1663.445324881141,6 Speed,FWD,Power,5.3,236.0,185.39999999999998,Tubeless,17,5.0,175.14117647058825,400.0,12.667795612627074,10.5,190.0
Hyderabad,Sedan,67805,Volkswagen,Volkswagen Ameo,2017,6305,1.2,609000,Oct 2017,Zero Dep,Petrol,5,TS09,First Owner,Manual,17.0,1198,73.75,Blue,MPI Petrol Engine,110.0,3.0,DOHC,MPFI,76.5,No,No,3995.0,1682.0,1483.0,2470.0,1460.0,1456.0,1069.0,1663.445324881141,5 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",16,4.0,175.14117647058825,330.0,10.5,12.854019118869493,175.7024856765095
Hyderabad,SUV,158000,Audi,Audi Q3,2014,100,2.0,1450000,Nov 2014,Third Party insurance,Diesel,5,TS09,Second Owner,Automatic,15.73,1968,174.33,White,TDI Diesel Engine,380.0,4.0,DOHC,CRDI,72.6523747368421,Yes,No,4385.0,2019.0,1608.0,2603.0,1571.0,1575.0,1660.0,2185.0,7-Speed S-Tronic ,AWD,Power,5.9,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,460.0,12.667795612627074,8.2,212.0
Hyderabad,Hatchback,70435,Maruti,Maruti Alto K10,2014,10332,69.81260057098365,272000,Oct 2014,Third Party insurance,Petrol,5,TS09,Second Owner,Manual,24.39,998,65.71,Silver,K10C,89.0,3.0,DOHC,MPFI,72.6523747368421,No,No,3530.0,1490.0,1520.0,2380.0,1458.3461457676958,1459.0579069277742,755.0,1663.445324881141,5 Speed,FWD,Power,4.5,236.0,185.39999999999998,"Tubeless, Radial",0,5.0,175.14117647058825,214.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,49287,MG,MG Hector,2020,6931,69.81260057098365,1500000,Jan 2021,Comprehensive,Diesel,5,TS11,First Owner,Manual,17.41,1956,167.68,Red,In-Line Engine,350.0,4.0,DOHC,MPFI,72.6523747368421,Yes,No,4655.0,1835.0,1760.0,2750.0,1458.3461457676958,1459.0579069277742,1910.0,1663.445324881141,6 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,Radial,17,5.0,192.0,587.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,84759,Hyundai,Hyundai Santro,2018,6670,69.81260057098365,522000,Jan 2019,Comprehensive,Petrol,5,TS09,Second Owner,Automatic,20.3,1086,68.0,Red,1.1 litre Petrol Engine,99.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3610.0,1645.0,1560.0,2400.0,1463.0,1481.0,1050.0,1663.445324881141,5 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",0,5.0,175.14117647058825,235.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,74538,Maruti,Maruti Baleno,2017,3969,1.2,623000,Aug 2017,Comprehensive,Petrol,5,TS08,Second Owner,Manual,21.4,1197,83.1,Blue,VVT Petrol Engine,115.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3995.0,1745.0,1510.0,2520.0,1505.0,1515.0,880.0,1340.0,5 Speed,FWD,Power,4.9,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,339.0,12.667795612627074,12.36,180.0
Hyderabad,SUV,53000,Mahindra,Mahindra Scorpio,2010,3710,2.0,585000,Oct 2010,Third Party insurance,Diesel,8,AP11,First Owner,Manual,12.05,2179,120.0,White,In-Line Engine,290.0,4.0,DOHC,CRDi,94.0,Yes,No,4430.0,1817.0,1975.0,2680.0,1458.3461457676958,1459.0579069277742,1960.0,2510.0,6 Speed,2 WD,Power,5.6,236.0,185.39999999999998,"Tubeless,Radial",16,5.0,175.14117647058825,460.0,18.5,16.5,152.0
Hyderabad,Hatchback,79024,Maruti,Maruti Alto 800,2017,10327,69.81260057098365,298000,Jun 2017,Third Party insurance,Petrol,5,TS12,Second Owner,Manual,22.05,796,47.33,Red,F8D Petrol Engine,69.0,3.0,DOHC,MPFI,72.6523747368421,No,No,3445.0,1515.0,1475.0,2360.0,1295.0,1290.0,762.0,1185.0,5 Speed,FWD,Power,4.6,236.0,185.39999999999998,Tubeless Tyres,0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,80000,Maruti,Maruti Celerio,2016,3988,69.81260057098365,400000,2016,Third Party insurance,Diesel,5,WB02,First Owner,Manual,27.62,793,47.0,White,DDiS Diesel Engine,125.0,2.0,SOHC,CRDi,77.0,No,No,3600.0,1600.0,1560.0,2425.0,1420.0,1410.0,880.0,1310.0,5 Speed ,FWD,Power,4.7,236.0,185.39999999999998,"Tubeless, Radial",0,5.0,175.14117647058825,235.0,15.0,21.9,130.0
Hyderabad,Sedan,56000,Mercedes-Benz,Mercedes-Benz E-Class,2019,7061,220.0,4980000,Jul 2019,Third Party insurance,Diesel,5,TS09,First Owner,Automatic,16.1,1950,191.7,White,CDI In-line Engine,400.0,4.0,DOHC,CRDI,72.6523747368421,Yes,No,5063.0,1860.0,1494.0,3079.0,1595.0,1597.0,1805.0,1663.445324881141,9 Speed,RWD,Electric,6.0,236.0,185.39999999999998,"Tubeless,Radial",17,4.0,175.14117647058825,540.0,12.667795612627074,7.3,240.0
Hyderabad,SUV,62125,Hyundai,Hyundai Creta,2018,1442,1.6,1080000,Aug 2018,Comprehensive,Diesel,5,TS10,First Owner,Manual,19.67,1582,126.2,Blue,U2 CRDI VGT Engine,259.9,4.0,DOHC,CRDi,72.6523747368421,Yes,No,4270.0,1780.0,1630.0,2590.0,1458.3461457676958,1459.0579069277742,1280.0,1663.445324881141,6 Speed,FWD,Power,5.3,236.0,185.39999999999998,Tubeless,16,5.0,175.14117647058825,400.0,12.667795612627074,10.5,190.0
Hyderabad,Hatchback,95596,Toyota,Toyota Etios Cross,2014,2212,1.4,520000,Jul 2015,Comprehensive,Diesel,5,TS08,First Owner,Manual,23.59,1364,67.06,Silver,D-4D Diesel Engine,170.0,4.0,SOHC,CRDi,2.85,Yes,No,3895.0,1735.0,1555.0,2460.0,1458.3461457676958,1459.0579069277742,1030.0,1663.445324881141,5 Speed,FWD,Power,4.8,236.0,185.39999999999998,Tubeless,15,5.0,175.14117647058825,251.0,12.667795612627074,12.0,160.0
Hyderabad,Hatchback,18500,Hyundai,Hyundai Grand i10,2019,5607,1.2,680000,Oct 2019,Comprehensive,Petrol,5,TS08,First Owner,Manual,18.9,1197,81.86,White,Kappa VTVT Petrol Engine,113.75,4.0,DOHC,MPFI,72.6523747368421,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,1060.0,1663.445324881141,5 Speed,FWD,Power,4.8,236.0,185.39999999999998,Tubeless,14,5.0,175.14117647058825,256.0,12.667795612627074,12.9,165.0
Hyderabad,Hatchback,144000,Maruti,Maruti Swift,2016,6236,69.81260057098365,500000,Aug 2016,Third Party insurance,Diesel,5,TS07,Second Owner,Manual,28.4,1248,74.0,White,DDiS 190 Engine,190.0,4.0,DOHC,CRDi,72.6523747368421,Yes,No,3840.0,1735.0,1530.0,2450.0,1530.0,1530.0,960.0,1405.0,5,FWD,Power,4.8,236.0,185.39999999999998,Tubeless,0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Sedan,55200,Honda,Honda City,2021,7904,69.81260057098365,1199000,Apr 2021,Third Party insurance,Petrol,5,TS09,First Owner,Manual,18.6,1498,119.35,Brown,Water Cooled Inline i-VTEC DOHC with VTC,145.0,4.0,DOHC,MPFI,72.6523747368421,No,No,4549.0,1748.0,1489.0,2600.0,1496.0,1484.0,1107.0,1482.0,6 Speed,FWD,Electric,5.3,236.0,185.39999999999998,"Tubeless, Radial",16,4.0,175.14117647058825,506.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,188058,Hyundai,Hyundai i20,2016,1487,1.4,498000,Feb 2017,Not Available,Diesel,5,TS09,First Owner,Manual,22.54,1396,88.73,Passion Red,U2 CRDI Diesel Engine,219.7,4.0,DOHC,CRDI,72.6523747368421,Yes,No,3985.0,1734.0,1505.0,2570.0,1505.0,1503.0,1515.0,1663.445324881141,6 Speed,FWD,Power,5.2,236.0,185.39999999999998,Tubeless,16,5.0,175.14117647058825,295.0,12.667795612627074,11.9,180.0
Hyderabad,Hatchback,71779,Hyundai,Hyundai i20,2016,1482,1.2,633000,Mar 2017,Third Party insurance,Petrol,5,TS10,First Owner,Manual,18.6,1197,81.83,Red,Kappa VTVT Petrol Engine,114.7,4.0,DOHC,MPFI,72.6523747368421,No,No,3985.0,1734.0,1505.0,2570.0,1505.0,1503.0,1066.0,1663.445324881141,5 Speed,FWD,Power,5.2,236.0,185.39999999999998,Tubeless,16,5.0,175.14117647058825,295.0,12.667795612627074,13.2,170.0
Hyderabad,Sedan,101176,Honda,Honda City,2015,1279,69.81260057098365,562000,Aug 2015,Third Party insurance,Petrol,5,TS09,Third Owner,Manual,17.4,1497,117.3,Red,i VTEC Engine,145.0,4.0,SOHC,PGM-Fi,73.0,No,No,4440.0,1695.0,1495.0,2600.0,1480.0,1465.0,1049.0,1663.445324881141,5 Speed ,FWD,Power,5.3,236.0,185.39999999999998,"Tubeless,Radial",15,4.0,175.14117647058825,510.0,10.3,10.0,195.0
Hyderabad,Hatchback,75000,Maruti,Maruti Celerio,2016,3988,69.81260057098365,475000,2016,Third Party insurance,Diesel,5,WB02,First Owner,Manual,27.62,793,47.0,White,DDiS Diesel Engine,125.0,2.0,SOHC,CRDi,77.0,No,No,3600.0,1600.0,1560.0,2425.0,1420.0,1410.0,880.0,1310.0,5 Speed ,FWD,Power,4.7,236.0,185.39999999999998,"Tubeless, Radial",0,5.0,175.14117647058825,235.0,15.0,21.9,130.0
Hyderabad,Hatchback,66676,Honda,Honda Jazz,2017,1339,1.2,601000,Jul 2017,Comprehensive,Petrol,5,TS15,First Owner,Manual,18.7,1199,88.7,Red,i-VTEC Petrol Engine,110.0,4.0,SOHC,PGM - Fi,72.6523747368421,No,No,3955.0,1694.0,1544.0,2530.0,1458.3461457676958,1459.0579069277742,1044.0,1663.445324881141,5 Speed,FWD,Power,5.1,236.0,185.39999999999998,"Tubeless,Radial",15,5.0,175.14117647058825,354.0,12.667795612627074,13.7,172.0
Hyderabad,Hatchback,2236,Maruti,Maruti Alto 800,2018,7073,69.81260057098365,352000,Oct 2018,Third Party insurance,Petrol,5,TS07,First Owner,Manual,22.05,796,47.33,Silver,F8D Petrol Engine,69.0,3.0,DOHC,MPFI,72.6523747368421,No,No,3445.0,1515.0,1475.0,2360.0,1295.0,1290.0,755.0,1185.0,5 Speed,FWD,Power,4.6,236.0,185.39999999999998,Tubeless Tyres,0,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,SUV,62000,Mahindra,Mahindra Alturas G4,2019,6706,4.0,2395000,Aug 2019,Third Party insurance,Diesel,7,TS09,First Owner,Automatic,12.05,2157,178.49,Brown,D22DTR,420.0,4.0,DOHC,CRDI,72.6523747368421,Yes,No,4850.0,1960.0,1845.0,2865.0,1458.3461457676958,1459.0579069277742,2160.0,1663.445324881141,7 speed,4WD,Power,5.5,236.0,185.39999999999998,Radial Tubeless,18,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,74754,Hyundai,Hyundai i10,2012,1577,1.1,300000,Dec 2012,Third Party insurance,Petrol,5,AP13,Second Owner,Manual,19.81,1086,68.05,Silver,IRDE2 Engine,99.04,4.0,SOHC,MPFI,72.6523747368421,No,No,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,900.0,1663.445324881141,5 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",13,5.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,66244,Maruti,Maruti Baleno,2018,6777,69.81260057098365,720000,Nov 2018,Third Party insurance,Petrol,5,TS08,First Owner,Manual,21.01,1197,81.8,Blue,1.2L VVT Engine,113.0,4.0,DOHC,MPFI,72.6523747368421,No,No,3995.0,1745.0,1510.0,2520.0,1515.0,1525.0,865.0,1340.0,5 Speed,FWD,Electric,4.9,236.0,185.39999999999998,"Tubeless,Radial",0,5.0,175.14117647058825,339.0,12.667795612627074,12.36,175.7024856765095
Hyderabad,Hatchback,17341,Renault,Renault KWID,2022,8914,1.0,541000,Aug 2022,Third Party insurance,Petrol,5,TS15,First Owner,Manual,21.46,999,67.06,Silver,1.0 SCe,91.0,3.0,DOHC,MPFI,72.6523747368421,No,No,3731.0,1579.0,1474.0,2518.3531511570654,1458.3461457676958,1459.0579069277742,699.0,1663.445324881141,5 Speed,FWD,Electric,6.036145117945655,236.0,185.39999999999998,"Radial, Tubeless",0,5.0,175.14117647058825,279.0,12.667795612627074,12.854019118869493,175.7024856765095
Hyderabad,Hatchback,44675,Hyundai,Hyundai Grand i10,2018,5605,1.2,513999,Dec 2018,Third Party insurance,Petrol,5,TS08,First Owner,Manual,18.9,1197,81.86,White,Kappa VTVT Petrol Engine,113.75,4.0,DOHC,MPFI,72.6523747368421,No,No,3765.0,1660.0,1520.0,2425.0,1479.0,1493.0,1160.0,1663.445324881141,5 Speed,FWD,Power,4.8,236.0,185.39999999999998,Tubeless,0,5.0,175.14117647058825,256.0,12.667795612627074,12.9,165.0
Hyderabad,SUV,70000,Mahindra,Mahindra Jeep,2001,3546,540.0,395000,2022,Third Party insurance,Diesel,6,AP28,Third Owner,Manual,19.264094886860857,2112,105.21485505836574,Others,In-Line Engine,178.02091318093386,4.0,DOHC,MPFI,72.6523747368421,No,No,4072.7672151127363,1718.600780392635,1558.7717245581962,2518.3531511570654,1458.3461457676958,1459.0579069277742,1178.1988083657589,1663.445324881141,5 Speed,FWD,Power,6.036145117945655,236.0,185.39999999999998,"Tubeless,Radial",15,3.0,175.14117647058825,361.810963801579,12.667795612627074,12.854019118869493,175.7024856765095
